SA2_CODE,Total_Population,Median_age_persons,Median_tot_prsnl_inc_weekly,Total_Managers,Total_Professionals,Total_White_Collar,Total_High_Value_Professionals,Professional_Density_per_1000,Total_Professional_Industry_Workers,Professional_Industry_Concentration,Total_Flats_Apartments,Total_Separate_Houses,Commercial_Density_Proxy,Commercial_Stock_Ratio,Commercial_Opportunity_Score,Demand_Gap_Index,Is_Employment_Cluster,Is_Emerging_Cluster,Score_Professional_Demand,Score_Professional_Density,Score_Industry_Concentration,Score_Commercial_Deficit,Score_Income
310041565,8987,32,1179,1648,2576,5625,4224,469.96,1222,135.96,0,5951,0.0,0.0,36.09,28.44,False,False,23.32,33.57,10.38,100.0,36.28
310041566,9191,31,842,759,1426,3298,2185,237.71,688,74.85,61,5898,42.7,0.01,26.56,14.48,False,False,12.06,16.98,5.71,99.75,25.91
311011305,14674,45,605,1523,1238,4115,2761,188.14,733,49.95,32,10111,74.0,0.01,25.49,14.28,False,False,15.24,13.44,3.81,99.56,18.62
311021306,8425,38,642,534,666,2023,1200,142.42,419,49.73,1625,4732,1156.4,0.18,21.24,7.82,False,False,6.63,10.17,3.8,93.14,19.75
311021307,13594,37,586,675,787,2507,1462,107.54,410,30.16,1095,8902,766.5,0.08,20.92,7.52,False,False,8.07,7.68,2.3,95.45,18.03
311021308,9549,31,814,796,1227,3300,2023,211.83,539,56.44,9,6379,6.3,0.0,25.49,13.14,False,False,11.17,15.13,4.31,99.96,25.05
311021309,5736,41,735,461,689,1876,1150,200.45,302,52.64,16,3581,11.2,0.0,23.54,10.33,False,False,6.35,14.32,4.02,99.93,22.62
311021310,9016,32,920,1096,1556,4120,2652,294.11,609,67.54,40,6426,30.4,0.0,28.48,17.79,False,False,14.64,21.01,5.16,99.82,28.31
311031311,19166,32,740,1377,1898,5467,3275,170.87,712,37.15,25,13070,44.5,0.0,26.28,15.1,False,False,18.08,12.2,2.84,99.74,22.77
311031312,8161,32,700,446,783,2086,1229,150.58,306,37.49,221,4888,154.7,0.03,22.31,8.69,False,False,6.79,10.76,2.86,99.08,21.54
311031313,8869,30,793,759,1030,2958,1789,201.69,418,47.13,29,5720,104.6,0.02,24.63,12.07,False,False,9.88,14.41,3.6,99.38,24.4
311031314,12158,29,689,579,651,2371,1230,101.16,460,37.83,26,8204,18.2,0.0,21.53,7.0,False,False,6.79,7.23,2.89,99.89,21.2
311031316,8832,35,795,899,1218,3330,2117,239.67,431,48.79,119,5528,83.3,0.01,25.9,14.33,False,False,11.69,17.12,3.73,99.51,24.46
311031317,15988,28,633,635,941,2822,1576,98.57,498,31.15,20,8435,14.0,0.0,21.78,7.86,False,False,8.7,7.04,2.38,99.92,19.48
311031318,4428,43,770,524,535,1823,1059,239.11,208,46.96,17,2795,11.9,0.0,24.1,11.45,False,False,5.85,17.08,3.59,99.93,23.69
311031319,16032,35,795,1382,1884,5600,3266,203.7,954,59.5,44,11003,30.8,0.0,27.37,16.26,False,False,18.03,14.55,4.54,99.82,24.46
311041322,8608,40,776,929,1148,3303,2077,241.26,447,51.92,27,5186,19.8,0.0,25.91,14.33,False,False,11.47,17.23,3.96,99.88,23.88
311041567,6632,34,859,698,661,2368,1359,204.88,333,50.2,17,3880,11.9,0.0,24.31,11.06,False,False,7.5,14.63,3.83,99.93,26.43
311041568,10051,33,1001,1368,1658,4725,3026,301.03,747,74.31,39,6029,27.3,0.0,29.58,19.07,False,False,16.71,21.5,5.67,99.84,30.8
311041569,7637,37,795,864,1022,3000,1886,246.92,457,59.83,23,4911,16.1,0.0,25.88,14.01,False,False,10.41,17.64,4.57,99.9,24.46
311041570,18013,37,824,2080,2148,6842,4228,234.71,1034,57.4,86,11009,65.0,0.01,29.55,19.98,False,False,23.34,16.76,4.38,99.61,25.35
311041571,10706,26,818,771,1047,2937,1818,169.8,415,38.76,23,7629,16.1,0.0,24.14,11.07,False,False,10.04,12.13,2.96,99.9,25.17
311051323,12125,38,682,914,1203,3386,2117,174.58,528,43.54,251,7500,175.7,0.02,24.23,11.95,False,False,11.69,12.47,3.32,98.96,20.98
311051324,9076,41,892,1373,2025,4928,3398,374.35,593,65.33,35,5660,78.8,0.01,30.98,22.64,False,False,18.76,26.74,4.99,99.53,27.45
311051325,11588,35,826,1230,1853,4785,3083,266.03,757,65.32,95,7563,93.8,0.01,28.31,17.91,False,False,17.02,19.0,4.99,99.44,25.42
311051326,11776,32,608,639,1148,2856,1787,151.74,435,36.94,855,6993,598.5,0.08,22.57,9.98,False,False,9.87,10.84,2.82,96.45,18.71
311051327,12073,39,922,1599,2793,6455,4392,363.76,1045,86.55,711,7774,497.7,0.06,32.49,24.37,False,False,24.25,25.98,6.61,97.05,28.37
311051328,7815,35,626,398,588,1708,986,126.15,247,31.6,260,4556,182.0,0.04,21.13,7.15,False,False,5.44,9.01,2.41,98.92,19.26
311061329,6897,38,882,929,1657,3604,2586,374.89,534,77.41,58,4433,94.6,0.02,29.79,20.41,False,False,14.28,26.78,5.91,99.44,27.14
311061330,10371,32,521,349,537,1545,886,85.42,249,24.01,89,6354,62.3,0.01,19.91,5.48,False,False,4.89,6.1,1.83,99.63,16.03
311061331,6356,32,476,124,269,735,393,61.82,117,18.4,1250,3352,875.0,0.19,17.72,3.12,False,False,2.17,4.42,1.41,94.81,14.65
311061332,15394,37,841,1690,3808,7836,5498,357.13,1113,72.3,219,10211,153.3,0.01,34.04,27.68,False,False,30.35,25.51,5.52,99.09,25.88
311061333,10408,35,622,579,967,2512,1546,148.53,394,37.85,206,6374,144.2,0.02,22.58,9.49,False,False,8.54,10.61,2.89,99.14,19.14
311061334,9842,40,788,1129,2136,4771,3265,331.71,766,77.82,380,5577,266.0,0.04,29.71,20.53,False,False,18.03,23.69,5.94,98.42,24.25
311061335,6809,34,803,761,1551,3243,2312,339.5,443,65.05,80,3898,56.0,0.01,28.31,18.45,False,False,12.76,24.25,4.97,99.67,24.71
311061336,12982,33,510,365,709,1830,1074,82.72,390,30.04,136,6189,95.2,0.02,20.2,5.89,False,False,5.93,5.91,2.29,99.44,15.69
312011337,9874,42,711,820,889,2585,1709,173.06,382,38.68,32,6557,96.8,0.01,23.61,10.84,False,False,9.44,12.36,2.95,99.43,21.88
312011338,8730,36,1241,1089,676,2449,1765,202.15,312,35.73,124,5319,108.4,0.02,25.8,12.01,False,False,9.74,14.44,2.73,99.36,38.18
312011339,3893,36,1031,819,367,1580,1186,304.57,136,34.93,36,2486,49.8,0.02,26.06,14.11,False,False,6.55,21.76,2.67,99.7,31.72
312011340,3898,45,714,568,248,1094,816,209.28,96,24.62,50,2619,47.6,0.02,22.62,9.7,False,False,4.51,14.95,1.88,99.72,21.97
312011341,9425,31,1553,778,1164,2801,1942,206.03,438,46.47,94,5576,66.7,0.01,27.32,12.67,False,False,10.72,14.72,3.55,99.6,47.78
312021342,15824,36,826,1258,2124,5186,3382,213.71,656,41.45,448,10566,389.2,0.03,27.25,16.58,False,False,18.67,15.27,3.16,97.69,25.42
312021343,3756,42,918,382,624,1393,1006,267.77,216,57.49,55,2218,38.5,0.02,25.12,12.31,False,False,5.55,19.13,4.39,99.77,28.25
312021344,13495,33,1023,1320,2445,5380,3765,278.97,711,52.68,41,9113,38.3,0.0,30.14,20.31,False,False,20.79,19.93,4.02,99.77,31.48
312021346,4026,38,835,298,700,1324,998,247.83,157,38.99,1227,962,860.4,0.39,23.48,11.01,False,False,5.51,17.7,2.98,94.89,25.69
312021347,615,50,1141,111,124,299,235,381.49,37,60.06,343,53,268.6,0.55,26.39,14.05,False,False,1.3,27.25,4.59,98.41,35.11
312021348,11558,40,954,1294,2463,5306,3757,325.03,473,40.92,128,7989,91.1,0.01,30.51,21.86,False,False,20.74,23.22,3.12,99.46,29.35
312021349,6283,40,785,362,904,1903,1266,201.46,291,46.31,986,4201,736.7,0.14,23.16,10.22,False,False,6.99,14.39,3.54,95.63,24.15
312021350,5941,36,946,530,973,2232,1503,252.95,228,38.37,0,3826,45.3,0.01,25.46,13.15,False,False,8.3,18.07,2.93,99.73,29.11
312021351,8897,36,870,975,941,2857,1916,215.33,248,27.87,22,5658,27.7,0.0,25.1,12.96,False,False,10.58,15.38,2.13,99.84,26.77
312021352,11822,42,767,978,1099,3111,2077,175.67,360,30.45,104,8063,107.3,0.01,24.31,11.93,False,False,11.47,12.55,2.32,99.36,23.6
312021353,8181,47,744,1150,883,2844,2033,248.47,253,30.92,39,5536,57.0,0.01,25.51,14.44,False,False,11.22,17.75,2.36,99.66,22.89
312021354,6084,36,940,560,964,2237,1524,250.45,323,53.08,156,4091,138.3,0.03,25.58,13.04,False,False,8.41,17.89,4.05,99.18,28.92
312021355,3455,40,781,247,418,1004,665,192.42,151,43.69,273,2504,191.1,0.07,22.44,8.61,False,False,3.67,13.74,3.34,98.87,24.03
312021356,6918,39,791,483,886,2112,1369,197.86,319,46.1,159,4481,111.3,0.02,23.84,10.77,False,False,7.56,14.13,3.52,99.34,24.34
312021357,8457,38,901,1058,914,3268,1972,233.15,314,37.12,30,5137,26.7,0.01,25.74,13.75,False,False,10.89,16.65,2.83,99.84,27.72
312021358,6364,41,842,625,1206,2510,1831,287.67,276,43.36,141,4002,113.7,0.03,26.32,15.22,False,False,10.11,20.55,3.31,99.33,25.91
312031359,14523,36,898,2151,1953,5587,4104,282.57,539,37.11,2557,6242,1882.9,0.21,28.5,19.03,False,False,22.66,20.18,2.83,88.83,27.63
312031361,8858,45,722,1031,991,2905,2022,228.24,353,39.85,515,5868,400.4,0.06,24.9,13.41,False,False,11.16,16.3,3.04,97.62,22.22
313011362,16469,53,570,1227,1570,4281,2797,169.82,631,38.31,729,12327,667.5,0.05,24.41,13.24,False,False,15.44,12.13,2.92,96.04,17.54
313011363,20612,63,529,1462,1925,5001,3387,164.31,683,33.13,1467,14807,1198.2,0.07,24.61,14.14,False,False,18.7,11.74,2.53,92.89,16.28
313021364,6658,34,916,803,1085,2961,1888,283.53,422,63.37,19,4086,13.3,0.0,26.96,15.33,False,False,10.42,20.25,4.84,99.92,28.18
313021366,23625,33,637,1350,1773,5190,3123,132.18,1003,42.45,318,15978,222.6,0.01,24.94,13.17,False,False,17.24,9.44,3.24,98.68,19.6
313021367,4290,40,789,540,619,1703,1159,270.1,257,59.89,37,2631,33.1,0.01,25.06,12.82,False,False,6.4,19.29,4.57,99.8,24.28
313021368,11078,32,731,848,963,2960,1811,163.46,522,47.12,57,7560,39.9,0.01,23.85,10.81,False,False,10.0,11.68,3.6,99.76,22.49
313021369,4228,43,767,630,580,1774,1210,286.12,284,67.16,8,2628,8.0,0.0,25.49,13.55,False,False,6.68,20.44,5.13,99.95,23.6
313021572,17736,35,655,1152,1548,4372,2700,152.22,781,44.03,412,10362,332.5,0.03,24.58,12.64,False,False,14.91,10.87,3.36,98.03,20.15
313021573,12165,39,619,762,1059,2896,1821,149.68,491,40.36,193,7884,143.2,0.02,23.08,10.28,False,False,10.05,10.69,3.08,99.15,19.05
313031370,5799,44,690,762,452,1671,1214,209.31,261,45.0,13,4229,23.8,0.01,23.54,10.81,False,False,6.7,14.95,3.44,99.86,21.23
313031371,9100,39,695,841,826,2544,1667,183.17,469,51.53,10,5355,18.4,0.0,23.94,11.13,False,False,9.2,13.08,3.93,99.89,21.38
313041372,16488,36,775,1564,2126,6002,3690,223.79,1022,61.98,78,10479,84.9,0.01,28.36,18.09,False,False,20.37,15.98,4.73,99.5,23.85
313041373,22686,41,612,1386,2088,5614,3474,153.13,970,42.76,852,16233,705.3,0.04,25.4,14.43,False,False,19.18,10.94,3.26,95.81,18.83
313041374,5867,38,792,653,815,2352,1468,250.17,407,69.36,80,3756,56.9,0.01,25.34,12.94,False,False,8.1,17.87,5.3,99.66,24.37
313041375,20914,33,889,2555,3519,9313,6074,290.41,1622,77.55,33,13514,23.1,0.0,34.15,27.1,False,False,33.53,20.74,5.92,99.86,27.35
313041376,3260,41,828,464,452,1422,916,280.9,185,56.73,27,2074,20.1,0.01,24.93,12.55,False,False,5.06,20.06,4.33,99.88,25.48
313051377,8415,46,705,814,1254,3169,2068,245.72,495,58.82,981,5897,742.8,0.11,25.22,13.85,False,False,11.42,17.55,4.49,95.59,21.69
313051378,11974,48,697,1200,2050,4638,3250,271.4,718,59.96,3819,7740,2687.1,0.23,25.9,15.69,False,False,17.94,19.39,4.58,84.05,21.45
313051379,10434,52,625,871,1456,3456,2327,223.0,534,51.17,4433,5725,3104.0,0.31,22.78,11.74,False,False,12.85,15.93,3.91,81.58,19.23
313051380,17385,43,634,1240,1924,5098,3164,181.99,755,43.43,440,11027,311.0,0.03,25.83,14.95,False,False,17.47,13.0,3.32,98.15,19.51
313051574,309,45,825,62,23,107,85,274.19,0,0.0,0,100,3.0,0.03,22.57,10.03,False,False,0.47,19.59,0.0,99.98,25.38
313051575,15257,49,804,2289,3271,7610,5560,364.4,969,63.51,2971,9758,2136.1,0.17,32.26,24.77,False,False,30.7,26.03,4.85,87.32,24.74
314011382,16410,40,954,2558,4426,9713,6984,425.57,1715,104.5,189,10337,132.3,0.01,38.58,34.21,False,False,38.56,30.4,7.98,99.21,29.35
314011383,19643,35,1003,3011,4596,11185,7607,387.24,2309,117.54,57,13005,39.9,0.0,39.36,34.75,False,False,42.0,27.66,8.97,99.76,30.86
314011384,9213,43,896,1478,2071,4727,3549,385.17,704,76.41,46,5877,38.5,0.01,31.65,23.5,False,False,19.59,27.51,5.83,99.77,27.57
314011385,7822,38,1047,1374,2205,5001,3579,457.5,889,113.64,11,5117,7.7,0.0,34.05,26.21,False,False,19.76,32.68,8.68,99.95,32.22
314011386,24313,38,1023,3580,7772,15332,11352,466.89,3099,127.46,53,16230,37.1,0.0,47.2,47.91,True,False,62.67,33.35,9.73,99.78,31.48
314011387,12385,45,978,2493,3827,7920,6320,510.25,1126,90.91,104,7921,78.2,0.01,38.91,35.5,True,False,34.89,36.45,6.94,99.54,30.09
314021389,23089,32,928,2720,4351,10666,7071,306.24,1685,72.98,124,13355,86.8,0.01,36.07,30.3,False,False,39.04,21.87,5.57,99.48,28.55
314021576,5275,30,877,444,959,2264,1403,265.92,391,74.11,0,2622,68.1,0.02,25.84,13.32,False,False,7.75,18.99,5.66,99.6,26.98
314021577,21749,35,734,1664,2674,7231,4338,199.45,1308,60.14,344,13698,352.7,0.02,28.61,18.7,False,False,23.95,14.25,4.59,97.91,22.58
314021578,14921,31,959,1763,3521,7352,5284,354.11,1158,77.6,260,7654,182.0,0.02,34.05,26.94,False,False,29.17,25.29,5.92,98.92,29.51
314021579,23030,35,885,2962,5024,11375,7986,346.75,1752,76.07,601,14993,420.7,0.03,37.93,33.57,False,False,44.09,24.77,5.81,97.5,27.23
314031391,10271,37,755,791,1405,3725,2196,213.79,757,73.7,84,7552,58.8,0.01,25.85,13.65,False,False,12.12,15.27,5.63,99.65,23.23
314031392,7095,35,792,613,1077,2733,1690,238.16,519,73.14,389,4393,278.0,0.06,25.36,12.95,False,False,9.33,17.01,5.58,98.35,24.37
314031393,8735,38,811,898,1671,3930,2569,294.07,775,88.71,477,5938,333.9,0.05,28.06,17.25,False,False,14.18,21.01,6.77,98.02,24.95
314031394,13747,36,736,1067,1847,4859,2914,211.96,907,65.97,479,7472,335.3,0.04,26.58,15.3,False,False,16.09,15.14,5.04,98.01,22.65
315011395,1101,29,331,49,63,142,112,101.63,97,88.02,29,606,20.3,0.03,19.34,3.93,False,False,0.62,7.26,6.72,99.88,10.18
315011396,7803,35,520,748,874,2144,1622,207.84,880,112.76,123,4699,181.8,0.04,24.56,11.77,False,False,8.95,14.85,8.61,98.92,16.0
315011397,981,42,763,329,73,460,402,409.37,189,192.46,3,518,40.2,0.06,28.23,15.69,False,False,2.22,29.24,14.69,99.76,23.48
315011398,1691,30,345,76,90,224,166,98.11,253,149.53,14,823,9.8,0.01,20.36,3.96,False,False,0.92,7.01,11.42,99.94,10.62
315011399,2781,23,604,154,290,656,444,159.6,296,106.4,47,1496,59.9,0.04,22.02,6.9,False,False,2.45,11.4,8.12,99.64,18.58
315011400,6204,43,611,1079,470,1978,1549,249.64,204,32.88,59,3487,84.2,0.02,24.33,13.13,False,False,8.55,17.83,2.51,99.5,18.8
315011401,3421,30,877,344,688,1495,1032,301.58,575,168.03,226,1465,175.3,0.1,27.2,13.48,False,False,5.7,21.54,12.83,98.96,26.98
315011402,4124,27,411,246,413,887,659,159.76,689,167.03,12,2509,12.9,0.01,22.75,7.52,False,False,3.64,11.41,12.75,99.92,12.65
315011403,4097,30,1558,350,700,1459,1050,256.22,141,34.41,67,1919,73.0,0.04,26.57,12.0,False,False,5.8,18.3,2.63,99.57,47.94
315021404,4921,30,483,407,502,1193,909,184.68,520,105.65,221,2263,223.1,0.08,22.7,8.98,False,False,5.02,13.19,8.07,98.68,14.86
315021405,18317,31,1158,1403,3181,6610,4584,250.25,1297,70.8,734,10827,683.3,0.06,31.1,20.72,False,False,25.31,17.87,5.41,95.95,35.63
315021406,4044,34,1172,531,450,1369,981,242.52,289,71.45,290,2144,249.5,0.1,25.43,11.2,False,False,5.42,17.32,5.45,98.52,36.06
315021407,3095,38,914,891,281,1446,1172,378.55,455,146.96,6,1758,8.1,0.0,28.75,16.75,False,False,6.47,27.04,11.22,99.95,28.12
315031408,4749,45,808,1225,507,2212,1732,364.63,500,105.26,89,3726,78.5,0.02,28.4,17.72,False,False,9.56,26.05,8.04,99.53,24.86
315031409,3971,43,798,716,544,1665,1260,317.22,336,84.59,138,3058,108.6,0.03,26.4,14.71,False,False,6.96,22.66,6.46,99.36,24.55
315031410,2156,41,947,602,162,979,764,354.2,471,218.36,65,1472,68.0,0.04,28.78,14.7,False,False,4.22,25.3,16.67,99.6,29.14
315031411,2713,42,680,668,258,1169,926,341.19,425,156.6,47,2097,65.0,0.03,27.05,14.68,False,False,5.11,24.37,11.96,99.61,20.92
315031412,3647,40,938,721,573,1790,1294,354.71,434,118.97,97,2642,91.3,0.03,28.1,16.15,False,False,7.14,25.34,9.08,99.46,28.86
316011413,17960,49,761,2215,4259,8465,6474,360.45,862,47.99,1442,11805,1009.4,0.08,34.34,28.9,False,False,35.74,25.75,3.66,94.01,23.42
316011414,17501,42,834,2317,4633,9050,6950,397.1,884,50.51,1658,9456,1160.6,0.1,35.91,31.07,False,False,38.37,28.36,3.86,93.11,25.66
316011415,11950,37,857,1436,2631,5650,4067,340.31,561,46.94,1671,7166,1169.7,0.13,30.13,21.76,False,False,22.45,24.31,3.58,93.06,26.37
316011416,11544,33,669,1082,1945,4210,3027,262.19,487,42.18,1360,5582,952.0,0.14,26.55,16.72,False,False,16.71,18.73,3.22,94.35,20.58
316021417,10043,44,725,964,1953,4089,2917,290.42,500,49.78,99,6963,69.3,0.01,27.95,18.35,False,False,16.1,20.74,3.8,99.59,22.31
316021418,6956,47,833,978,1484,3304,2462,353.89,278,39.96,728,3931,531.2,0.11,28.1,18.82,False,False,13.59,25.28,3.05,96.85,25.63
316021419,6973,56,668,737,1144,2513,1881,269.72,280,40.15,5593,1163,3923.2,0.58,22.11,11.37,False,False,10.38,19.27,3.07,76.72,20.55
316021421,13035,55,664,1408,1962,4748,3370,258.51,569,43.65,2128,8314,1513.0,0.14,26.56,16.87,False,False,18.61,18.47,3.33,91.02,20.43
316021422,8130,48,739,890,1936,3667,2826,347.56,381,46.86,685,4963,529.0,0.09,28.41,19.58,False,False,15.6,24.83,3.58,96.86,22.74
316021423,10392,46,781,1345,2246,4773,3591,345.52,452,43.49,1432,5889,1005.1,0.14,29.29,20.93,False,False,19.83,24.68,3.32,94.04,24.03
316021424,10671,39,824,1185,2878,5408,4063,380.72,524,49.1,2258,6044,1580.6,0.19,30.41,22.49,False,False,22.43,27.19,3.75,90.62,25.35
316021580,15707,33,854,1600,3051,6741,4651,296.09,724,46.09,33,10511,61.2,0.01,31.27,23.33,False,False,25.68,21.15,3.52,99.64,26.28
316021581,14397,42,716,1249,2344,5171,3593,249.55,602,41.81,298,9065,233.2,0.02,28.04,18.57,False,False,19.84,17.82,3.19,98.62,22.03
316031425,15948,44,794,1977,3752,7430,5729,359.21,733,45.96,1941,9205,1380.3,0.12,32.82,26.3,False,False,31.63,25.66,3.51,91.81,24.43
316031426,11961,49,755,1276,2145,4952,3421,285.99,476,39.79,1848,6198,1312.8,0.16,27.54,18.13,False,False,18.89,20.43,3.04,92.21,23.23
316031427,23327,46,764,2641,4273,9568,6914,296.38,1034,44.32,8137,9170,5765.2,0.33,29.64,19.52,False,False,38.17,21.17,3.38,65.79,23.51
316031428,12443,45,861,1787,2910,6214,4697,377.45,603,48.46,6711,4273,4758.3,0.43,28.67,18.98,False,False,25.93,26.96,3.7,71.76,26.49
316051434,5120,54,909,871,1094,2394,1965,383.71,149,29.1,920,3044,644.0,0.16,27.77,18.4,False,False,10.85,27.41,2.22,96.18,27.97
316051435,9344,56,748,1324,1569,3738,2893,309.58,342,36.6,1080,5098,763.5,0.12,27.5,18.18,False,False,15.97,22.11,2.79,95.47,23.02
316051437,6851,46,868,1131,1729,3476,2860,417.4,248,36.19,900,3724,630.0,0.14,29.85,21.95,False,False,15.79,29.81,2.76,96.26,26.71
316051438,10538,51,633,1009,1285,3192,2294,217.67,373,35.39,478,7708,347.5,0.04,24.87,13.82,False,False,12.66,15.55,2.7,97.94,19.48
316051543,4107,46,873,700,1222,2270,1922,467.87,199,48.44,308,2541,215.6,0.08,29.77,21.73,False,False,10.61,33.42,3.7,98.72,26.86
316051544,10694,38,823,1373,2202,4766,3575,334.27,396,37.03,115,6736,80.5,0.01,29.92,21.7,False,False,19.74,23.88,2.83,99.52,25.32
316061439,9255,40,689,834,1294,3055,2128,229.9,376,40.62,562,6046,416.2,0.06,25.0,13.74,False,False,11.75,16.42,3.1,97.53,21.2
316061440,9110,56,630,1171,1724,3555,2895,317.75,336,36.88,68,7040,104.6,0.01,27.88,19.22,False,False,15.98,22.7,2.82,99.38,19.38
316061441,6552,42,737,820,920,2523,1740,265.53,346,52.8,38,4670,27.8,0.01,25.67,14.26,False,False,9.61,18.97,4.03,99.84,22.68
316061442,15652,36,823,1741,3135,6912,4876,311.51,749,47.85,115,10298,133.9,0.01,31.78,24.39,False,False,26.92,22.25,3.65,99.21,25.32
316061443,6830,52,651,911,1154,2751,2065,302.3,257,37.62,59,5075,113.9,0.02,26.29,16.39,False,False,11.4,21.59,2.87,99.32,20.03
316061444,11643,45,734,1573,2226,5196,3799,326.26,443,38.05,97,7825,69.4,0.01,29.9,22.05,False,False,20.97,23.3,2.9,99.59,22.58
316071545,10750,41,762,1106,1850,4222,2956,274.95,535,49.76,45,6825,56.4,0.01,27.86,17.92,False,False,16.32,19.64,3.8,99.67,23.45
316071546,4403,46,707,660,833,2014,1493,339.01,163,37.01,34,2833,42.7,0.01,26.23,16.19,False,False,8.24,24.21,2.83,99.75,21.75
316071547,12348,43,757,1701,2351,5373,4052,328.12,416,33.69,265,8172,240.7,0.03,30.2,22.58,False,False,22.37,23.44,2.57,98.57,23.29
316071548,22492,40,678,1887,3427,7708,5314,236.25,1107,49.22,1765,13902,1302.7,0.08,29.7,21.32,False,False,29.34,16.88,3.76,92.27,20.86
316081549,24207,49,674,2957,4020,9312,6977,288.21,1002,41.39,538,17181,401.5,0.02,34.05,28.85,False,False,38.52,20.59,3.16,97.62,20.74
317011445,7899,34,891,1103,1487,3715,2590,327.85,418,52.91,11,5469,7.7,0.0,28.69,18.85,False,False,14.3,23.42,4.04,99.95,27.42
317011446,14576,33,725,948,2747,5188,3695,253.48,713,48.91,1098,8003,792.9,0.09,27.92,18.35,False,False,20.4,18.11,3.73,95.29,22.31
317011447,10823,37,649,673,1398,3183,2071,191.33,439,40.56,836,6961,596.9,0.08,23.93,12.11,False,False,11.43,13.67,3.1,96.46,19.97
317011448,7951,33,661,804,653,2026,1457,183.22,268,33.7,347,5151,264.2,0.05,23.0,10.4,False,False,8.04,13.09,2.57,98.43,20.34
317011449,7059,35,869,682,1102,2834,1784,252.69,464,65.72,3,4672,4.2,0.0,26.14,13.95,False,False,9.85,18.05,5.02,99.98,26.74
317011450,14582,42,869,1944,3426,7438,5370,368.24,1685,115.55,35,9928,29.3,0.0,34.88,27.93,False,False,29.65,26.3,8.82,99.83,26.74
317011451,11943,41,737,1701,1702,4792,3403,284.91,600,50.23,17,7992,42.8,0.01,28.72,19.52,False,False,18.79,20.35,3.84,99.75,22.68
317011452,7595,43,907,984,2316,4233,3300,434.44,492,64.77,216,5221,151.2,0.03,31.87,24.4,False,False,18.22,31.03,4.94,99.1,27.91
317011453,10039,35,688,713,1523,3256,2236,222.71,516,51.39,1139,6779,800.9,0.1,24.87,13.45,False,False,12.34,15.91,3.92,95.25,21.17
317011454,6426,34,673,490,1133,2265,1623,252.53,370,57.57,155,4496,114.2,0.02,25.05,13.41,False,False,8.96,18.04,4.4,99.32,20.71
317011455,8668,44,834,1038,2526,4575,3564,411.12,534,61.6,50,6190,35.0,0.01,31.72,24.47,False,False,19.68,29.37,4.7,99.79,25.66
317011456,13987,37,743,1171,3222,6074,4393,314.05,902,64.48,1129,9218,791.2,0.08,30.45,22.25,False,False,24.25,22.43,4.92,95.3,22.86
317011457,10533,40,915,1365,3522,6087,4887,463.93,715,67.88,519,6710,379.5,0.05,34.89,29.38,False,False,26.98,33.14,5.18,97.75,28.15
317011458,15848,34,857,1733,2685,6730,4418,278.76,963,60.76,43,10373,32.2,0.0,30.83,22.11,False,False,24.39,19.91,4.64,99.81,26.37
317011459,14112,42,621,808,1306,3459,2114,149.79,562,39.82,1222,10297,857.2,0.07,22.93,10.62,False,False,11.67,10.7,3.04,94.91,19.11
318011460,8987,44,711,979,973,2888,1952,217.18,485,53.96,91,6348,95.2,0.01,25.04,13.07,False,False,10.78,15.51,4.12,99.44,21.88
318011461,7658,47,736,1486,653,2848,2139,279.28,249,32.51,16,5729,42.4,0.01,26.25,15.84,False,False,11.81,19.95,2.48,99.75,22.65
318011462,8040,40,642,516,1095,2163,1611,200.35,452,56.21,29,5387,59.6,0.01,24.03,11.56,False,False,8.89,14.31,4.29,99.65,19.75
318011463,3754,45,720,880,263,1476,1143,304.39,147,39.15,10,2395,29.2,0.01,25.12,14.0,False,False,6.31,21.74,2.99,99.83,22.15
318011464,4455,49,606,309,430,1094,739,165.84,269,60.37,266,3370,192.8,0.05,21.8,7.87,False,False,4.08,11.85,4.61,98.86,18.65
318011465,6462,53,674,1089,693,2393,1782,275.72,246,38.06,93,5058,88.5,0.02,25.45,14.69,False,False,9.84,19.69,2.91,99.47,20.74
318011466,2098,26,380,31,118,219,149,70.99,114,54.31,112,1245,87.7,0.06,18.43,2.93,False,False,0.82,5.07,4.15,99.48,11.69
318021467,4797,36,740,411,813,1738,1224,255.11,434,90.45,82,3070,63.7,0.02,25.18,12.44,False,False,6.76,18.22,6.91,99.62,22.77
318021468,10116,31,1017,1043,2468,4693,3511,347.04,2560,253.04,0,6094,0.0,0.0,34.01,22.09,False,False,19.38,24.79,19.32,100.0,31.29
