SAL_CODE_2021,synthetic_population,avg_age_synthetic,median_income_synthetic,mode_education_synthetic
SAL32280,172,38.48255813953488,1300.5,No qualification
SAL32281,4,31.0,1418.5,No qualification
SAL32282,4,38.5,1041.5,Diploma
SAL32283,12,39.666666666666664,1330.5,No qualification
SAL32284,11,46.36363636363637,1450.0,Diploma
SAL32285,1,0.0,1307.0,No qualification
SAL32286,53,37.9811320754717,1567.0,Certificate III/IV
SAL32287,4,32.25,1387.5,Year 12
SAL32288,32,37.125,1612.5,Certificate III/IV
SAL32289,3,54.333333333333336,1656.0,Year 12
SAL32291,33,40.84848484848485,965.0,Certificate III/IV
SAL32293,1,32.0,2543.0,Diploma
SAL32294,281,39.188612099644125,1356.0,No qualification
SAL32295,11,19.0,1958.0,Bachelor
SAL32297,1,68.0,3806.0,No qualification
SAL32298,195,35.4974358974359,1335.0,Certificate III/IV
SAL32299,356,36.91573033707865,1332.0,No qualification
SAL32300,8,41.625,1805.5,No qualification
SAL32301,8,28.375,800.5,Certificate III/IV
SAL32302,1,3.0,2067.0,Bachelor
SAL32303,337,38.26112759643917,1308.0,No qualification
SAL32304,47,37.659574468085104,1492.0,Certificate III/IV
SAL32305,3,59.333333333333336,1594.0,Certificate III/IV
SAL32306,2,44.5,3208.5,Diploma
SAL32307,172,39.27325581395349,1288.0,No qualification
SAL32308,1,34.0,2128.0,No qualification
SAL32309,12,38.583333333333336,1275.0,Year 12
SAL32310,42,31.928571428571427,1405.0,Year 12
SAL32311,3,34.666666666666664,1329.0,No qualification
SAL32313,1,0.0,1330.0,Year 12
SAL32315,1,27.0,867.0,No qualification
SAL32316,2,56.0,1265.0,Certificate III/IV
SAL32317,114,38.14912280701754,1556.0,No qualification
SAL32318,972,37.96296296296296,1397.5,Certificate III/IV
SAL32319,4,31.75,1795.0,No qualification
SAL32320,7,22.142857142857142,1658.0,No qualification
SAL32321,23,39.56521739130435,1221.0,Postgraduate
SAL32322,3,24.333333333333332,1771.0,Bachelor
SAL32323,7,34.42857142857143,2313.0,No qualification
SAL32325,65,36.56923076923077,1471.0,No qualification
SAL32327,5,33.6,3221.0,Year 12
SAL32328,27,42.51851851851852,1600.0,Certificate III/IV
SAL32329,7,39.857142857142854,1103.0,Certificate III/IV
SAL32330,7,26.142857142857142,1715.0,Certificate III/IV
SAL32331,6,27.666666666666668,2594.0,No qualification
SAL32332,3,46.0,1680.0,Bachelor
SAL32333,79,39.25316455696203,1434.0,No qualification
SAL32334,2,2.5,5694.5,Bachelor
SAL32335,15,24.533333333333335,1323.0,Bachelor
SAL32336,123,35.52845528455285,1291.0,Year 12
SAL32337,5,15.8,1229.0,Certificate III/IV
SAL32338,46,39.76086956521739,1418.0,No qualification
SAL32339,3,28.666666666666668,1462.0,No qualification
SAL32340,75,35.85333333333333,1433.0,Year 12
SAL32341,21,36.0,1231.0,Year 12
SAL32342,12,38.75,1353.5,Certificate III/IV
SAL32343,32,31.46875,1684.5,No qualification
SAL32344,213,41.15492957746479,1346.0,No qualification
SAL32345,131,38.66412213740458,1485.0,Certificate III/IV
SAL32346,1,18.0,617.0,No qualification
SAL32347,25,39.36,1596.0,Year 12
SAL32348,3,33.666666666666664,325.0,Bachelor
SAL32349,24,31.208333333333332,1218.0,Certificate III/IV
SAL32351,12,36.666666666666664,953.5,Bachelor
SAL32352,135,38.7037037037037,1331.0,Certificate III/IV
SAL32354,11,34.90909090909091,1274.0,Year 12
SAL32355,8,40.125,858.0,Certificate III/IV
SAL32356,8,42.25,2616.5,No qualification
SAL32357,7,30.571428571428573,2927.0,Bachelor
SAL32358,2,40.5,2004.0,Certificate III/IV
SAL32359,9,58.0,2798.0,No qualification
SAL32360,3,36.333333333333336,1313.0,Certificate III/IV
SAL32361,19,39.94736842105263,1479.0,Year 12
SAL32362,25,37.68,1282.0,No qualification
SAL32363,17,45.94117647058823,1447.0,No qualification
SAL32364,4,54.0,549.0,Certificate III/IV
SAL32365,22,50.86363636363637,1507.0,Year 12
SAL32366,3,22.666666666666668,600.0,Certificate III/IV
SAL32368,123,40.0650406504065,1384.0,Year 12
SAL32369,8,25.875,2254.0,Certificate III/IV
SAL32370,15,37.46666666666667,1078.0,Certificate III/IV
SAL32371,127,38.511811023622045,1274.0,No qualification
SAL32372,1,49.0,950.0,Year 12
SAL32373,1,44.0,2037.0,Certificate III/IV
SAL32374,31,36.03225806451613,1272.0,Certificate III/IV
SAL32376,55,42.981818181818184,1390.0,No qualification
SAL32377,30,41.36666666666667,1313.0,No qualification
SAL32378,10,34.6,1049.0,Bachelor
SAL32379,27,42.7037037037037,1365.0,Bachelor
SAL32380,5,40.0,1717.0,Postgraduate
SAL32381,367,38.479564032697546,1222.0,No qualification
SAL32382,1,51.0,937.0,Certificate III/IV
SAL32383,3,37.333333333333336,3258.0,No qualification
SAL32384,104,36.11538461538461,1443.5,No qualification
SAL32385,49,38.3469387755102,1723.0,No qualification
SAL32386,18,41.166666666666664,1487.5,Certificate III/IV
SAL32389,6,35.5,1210.5,Certificate III/IV
SAL32390,348,37.833333333333336,1361.5,No qualification
SAL32391,53,39.0,1325.0,No qualification
SAL32392,18,34.72222222222222,1556.5,No qualification
SAL32393,172,38.94186046511628,1282.5,Certificate III/IV
SAL32394,10,28.7,1556.5,Year 12
SAL32395,11,33.81818181818182,1332.0,Bachelor
SAL32396,62,32.935483870967744,1309.5,Year 12
SAL32397,9,43.111111111111114,1594.0,Certificate III/IV
SAL32399,3,45.333333333333336,1447.0,Bachelor
SAL32400,223,38.2914798206278,1361.0,No qualification
SAL32401,8,29.375,1080.5,Certificate III/IV
SAL32403,120,41.96666666666667,1274.0,Certificate III/IV
SAL32404,6,41.666666666666664,1513.0,No qualification
SAL32405,1039,37.78344562078922,1438.0,No qualification
SAL32406,410,36.75365853658536,1385.5,No qualification
SAL32407,2,21.5,614.5,No qualification
SAL32408,4,46.25,1735.0,Certificate III/IV
SAL32410,658,38.21732522796353,1311.5,No qualification
SAL32411,387,38.361757105943155,1356.0,No qualification
SAL32412,29,43.03448275862069,1142.0,No qualification
SAL32413,9,50.111111111111114,1039.0,No qualification
SAL32414,278,38.13669064748201,1308.0,No qualification
SAL32415,24,39.458333333333336,1390.5,Year 12
SAL32416,115,39.25217391304348,1282.0,No qualification
SAL32417,467,36.86295503211991,1474.0,No qualification
SAL32418,7,31.571428571428573,1360.0,No qualification
SAL32419,1,29.0,1908.0,Year 12
SAL32420,3,20.0,1019.0,Year 12
SAL32421,2,35.5,2265.5,Bachelor
SAL32422,2,57.5,572.0,Year 12
SAL32423,234,37.30769230769231,1294.0,No qualification
SAL32424,23,36.04347826086956,1233.0,Year 12
SAL32425,31,37.096774193548384,1144.0,No qualification
SAL32426,99,37.64646464646464,1131.0,No qualification
SAL32427,8,39.375,1350.5,Bachelor
SAL32428,12,32.416666666666664,1366.5,No qualification
SAL32429,6,50.166666666666664,1083.0,Bachelor
SAL32430,15,43.53333333333333,1598.0,Certificate III/IV
SAL32431,4,37.75,1001.5,No qualification
SAL32432,18,36.55555555555556,1168.0,No qualification
SAL32433,191,37.84293193717277,1269.0,No qualification
SAL32434,3,44.333333333333336,947.0,Bachelor
SAL32435,82,39.0609756097561,1473.5,Certificate III/IV
SAL32436,15,52.86666666666667,1213.0,No qualification
SAL32437,29,34.310344827586206,1523.0,No qualification
SAL32438,175,38.87428571428571,1445.0,No qualification
SAL32439,3,74.33333333333333,1213.0,Certificate III/IV
SAL32441,1,63.0,863.0,Year 12
SAL32442,131,38.41984732824427,1215.0,No qualification
SAL32443,11,33.90909090909091,2266.0,Bachelor
SAL32444,190,39.38421052631579,1487.5,Certificate III/IV
SAL32445,987,37.81256332320162,1272.0,No qualification
SAL32446,3,37.0,330.0,Year 12
SAL32447,284,37.12676056338028,1452.5,No qualification
SAL32448,573,37.63001745200698,1341.0,No qualification
SAL32449,85,37.258823529411764,1270.0,No qualification
SAL32450,3,32.333333333333336,996.0,Year 12
SAL32451,67,38.208955223880594,1326.0,Year 12
SAL32452,2,32.5,939.0,Year 12
SAL32453,14,49.142857142857146,1408.0,Year 12
SAL32455,117,39.14529914529915,1191.0,No qualification
SAL32456,1,38.0,4976.0,No qualification
SAL32457,10,34.0,1470.0,Bachelor
SAL32458,65,36.261538461538464,1330.0,Certificate III/IV
SAL32459,66,39.25757575757576,1479.5,No qualification
SAL32460,7,37.0,2005.0,No qualification
SAL32462,5,30.8,754.0,No qualification
SAL32463,5,42.6,484.0,Certificate III/IV
SAL32464,279,40.81362007168459,1279.0,No qualification
SAL32466,7,44.42857142857143,926.0,Certificate III/IV
SAL32467,1,44.0,1097.0,Bachelor
SAL32468,20,31.9,1047.0,No qualification
SAL32469,6,48.0,939.5,Year 12
SAL32470,3,38.666666666666664,586.0,No qualification
SAL32471,60,34.3,1134.0,Year 12
SAL32472,3,6.333333333333333,2122.0,No qualification
SAL32473,112,38.857142857142854,1401.0,No qualification
SAL32474,5,42.0,2773.0,No qualification
SAL32475,131,35.51908396946565,1236.0,Certificate III/IV
SAL32476,5,40.8,704.0,No qualification
SAL32478,71,37.225352112676056,1379.0,No qualification
SAL32479,30,35.9,1376.5,No qualification
SAL32480,4,36.25,781.0,Diploma
SAL32481,9,30.88888888888889,2231.0,Certificate III/IV
SAL32482,5,23.6,2202.0,No qualification
SAL32483,279,38.72401433691756,1239.0,No qualification
SAL32484,3,36.666666666666664,1527.0,Bachelor
SAL32485,4,39.5,836.0,Bachelor
SAL32486,10,34.3,1247.5,Certificate III/IV
SAL32487,16,39.0625,1597.0,Postgraduate
SAL32488,12,42.666666666666664,1711.5,Bachelor
SAL32489,1,45.0,3695.0,Year 12
SAL32490,365,39.04383561643836,1283.0,No qualification
SAL32491,599,38.83639398998331,1245.0,Certificate III/IV
SAL32492,1,67.0,911.0,Year 12
SAL32493,10,45.1,1397.5,Certificate III/IV
SAL32494,8,34.0,1433.5,No qualification
SAL32495,239,39.7489539748954,1255.0,No qualification
SAL32496,8,29.375,759.5,Bachelor
SAL32497,129,37.201550387596896,1106.0,No qualification
SAL32498,3,52.0,1071.0,Certificate III/IV
SAL32499,2,48.0,1567.5,Bachelor
SAL32502,55,38.07272727272727,1272.0,No qualification
SAL32503,11,42.0,1152.0,Bachelor
SAL32504,253,36.14624505928854,1388.0,Year 12
SAL32505,132,39.13636363636363,1330.5,No qualification
SAL32506,29,39.172413793103445,1726.0,No qualification
SAL32507,29,39.03448275862069,1430.0,Year 12
SAL32508,220,37.20909090909091,1278.5,No qualification
SAL32509,5,43.4,941.0,Bachelor
SAL32510,1,16.0,597.0,Postgraduate
SAL32511,161,36.701863354037265,1318.0,Certificate III/IV
SAL32512,6,25.0,803.0,Year 12
SAL32513,24,36.291666666666664,1977.0,Certificate III/IV
SAL32514,1,42.0,1994.0,No qualification
SAL32515,5,43.8,2874.0,Bachelor
SAL32516,45,35.644444444444446,1247.0,Certificate III/IV
SAL32517,3,29.666666666666668,555.0,Diploma
SAL32518,207,39.0,1489.0,No qualification
SAL32519,28,30.321428571428573,1525.5,Year 12
SAL32520,8,36.375,2005.0,Certificate III/IV
SAL32521,17,43.588235294117645,1037.0,No qualification
SAL32524,379,38.189973614775724,1448.0,Year 12
SAL32525,145,34.04137931034483,1518.0,Certificate III/IV
SAL32526,6,36.166666666666664,1569.5,Postgraduate
SAL32527,17,43.64705882352941,1147.0,No qualification
SAL32528,3,35.666666666666664,417.0,Bachelor
SAL32529,2,17.0,759.0,Diploma
SAL32530,2,49.0,1758.0,No qualification
SAL32531,6,35.166666666666664,1448.0,Certificate III/IV
SAL32532,30,41.96666666666667,1268.5,Certificate III/IV
SAL32533,12,24.166666666666668,1081.0,No qualification
SAL32534,2,78.5,3423.0,Certificate III/IV
SAL32536,3,36.333333333333336,688.0,No qualification
SAL32537,96,42.25,1510.5,No qualification
SAL32538,1,60.0,4226.0,Diploma
SAL32539,130,38.73076923076923,1458.0,No qualification
SAL32540,3,44.0,1675.0,Certificate III/IV
SAL32541,10,29.2,997.0,No qualification
SAL32542,19,44.26315789473684,1331.0,No qualification
SAL32543,6,30.666666666666668,2254.0,Year 12
SAL32544,504,38.892857142857146,1415.0,No qualification
SAL32545,6,35.166666666666664,1340.0,Certificate III/IV
SAL32546,55,33.58181818181818,1287.0,Bachelor
SAL32547,30,38.56666666666667,1681.0,Year 12
SAL32548,5,34.0,1281.0,No qualification
SAL32549,1,27.0,10000.0,No qualification
SAL32550,66,43.89393939393939,1443.5,No qualification
SAL32551,3,45.333333333333336,867.0,Year 12
SAL32552,36,39.25,1895.5,No qualification
SAL32554,237,41.09282700421941,1335.0,No qualification
SAL32555,1,53.0,523.0,Certificate III/IV
SAL32556,56,34.910714285714285,1685.5,Certificate III/IV
SAL32558,80,38.575,1365.5,Certificate III/IV
SAL32559,4,23.25,934.5,Year 12
SAL32560,148,32.851351351351354,1116.0,Certificate III/IV
SAL32561,16,31.875,1113.0,No qualification
SAL32562,5,35.6,2133.0,Certificate III/IV
SAL32563,1,46.0,561.0,Bachelor
SAL32564,7,38.42857142857143,445.0,No qualification
SAL32565,4,27.75,1272.0,No qualification
SAL32566,5,38.8,826.0,No qualification
SAL32568,10,21.6,1537.5,Certificate III/IV
SAL32569,4,31.5,1304.5,No qualification
SAL32570,5,21.2,954.0,Bachelor
SAL32571,1,10.0,2235.0,Certificate III/IV
SAL32572,1,44.0,2903.0,Year 12
SAL32573,283,40.44169611307421,1435.0,No qualification
SAL32574,434,36.827188940092164,1360.0,No qualification
SAL32575,3,49.666666666666664,1844.0,Certificate III/IV
SAL32576,355,37.31549295774648,1385.0,No qualification
SAL32577,137,37.78102189781022,1402.0,Certificate III/IV
SAL32578,14,34.5,1375.5,No qualification
SAL32579,286,36.84965034965035,1268.0,No qualification
SAL32581,52,39.92307692307692,1422.0,Certificate III/IV
SAL32583,3,43.0,1646.0,No qualification
SAL32585,1,45.0,10000.0,Bachelor
SAL32586,31,36.774193548387096,1321.0,No qualification
SAL32587,548,37.50547445255474,1336.5,No qualification
SAL32588,13,41.76923076923077,840.0,No qualification
SAL32589,140,37.52857142857143,1411.5,No qualification
SAL32590,21,31.476190476190474,1862.0,Certificate III/IV
SAL32591,13,41.84615384615385,1333.0,Certificate III/IV
SAL32592,19,46.8421052631579,1366.0,Year 12
SAL32593,56,38.80357142857143,1321.0,No qualification
SAL32594,256,35.77734375,1505.5,No qualification
SAL32595,83,38.27710843373494,1009.0,Year 12
SAL32596,30,37.46666666666667,1032.5,No qualification
SAL32597,34,39.64705882352941,1005.5,Year 12
SAL32598,180,38.03333333333333,1362.5,Year 12
SAL32599,3,32.333333333333336,1945.0,Certificate III/IV
SAL32600,5,39.8,1291.0,Bachelor
SAL32601,217,38.36866359447004,1223.0,No qualification
SAL32602,97,31.876288659793815,1474.0,No qualification
SAL32605,6,38.5,1635.5,Bachelor
SAL32606,26,44.03846153846154,1444.0,No qualification
SAL32607,3,23.666666666666668,1294.0,Bachelor
SAL32608,26,31.115384615384617,1156.5,Certificate III/IV
SAL32611,1415,38.16537102473498,1401.0,No qualification
SAL32612,260,38.815384615384616,1378.0,No qualification
SAL32613,4,24.25,2265.0,Certificate III/IV
SAL32614,3,33.333333333333336,787.0,Bachelor
SAL32615,25,34.2,1259.0,Bachelor
SAL32616,2,35.0,657.0,Certificate III/IV
SAL32618,2,27.5,3425.0,Bachelor
SAL32621,16,35.125,1106.5,No qualification
SAL32622,8,36.25,1207.5,Year 12
SAL32623,264,39.51136363636363,1351.0,No qualification
SAL32624,214,36.467289719626166,1388.5,No qualification
SAL32625,30,36.9,1321.5,No qualification
SAL32626,2,19.5,500.5,No qualification
SAL32627,295,37.122033898305084,1330.0,No qualification
SAL32629,12,33.083333333333336,1537.5,Certificate III/IV
SAL32630,678,37.03687315634218,1324.5,No qualification
SAL32631,1,45.0,1064.0,Certificate III/IV
SAL32632,2,35.0,2089.5,Bachelor
SAL32633,31,37.225806451612904,1365.0,No qualification
SAL32634,3,36.333333333333336,1104.0,Bachelor
SAL32635,359,37.34540389972145,1328.0,No qualification
SAL32636,1,66.0,2856.0,Year 12
SAL32637,1,53.0,1558.0,Postgraduate
SAL32639,128,37.1015625,1326.5,No qualification
SAL32640,3,45.0,1144.0,Certificate III/IV
SAL32641,1,68.0,1943.0,No qualification
SAL32642,8,41.0,2219.0,No qualification
SAL32643,1,42.0,4816.0,No qualification
SAL32644,7,47.857142857142854,962.0,Bachelor
SAL32645,455,37.06153846153846,1412.0,No qualification
SAL32646,2,0.0,1387.0,Bachelor
SAL32647,8,45.625,2146.5,No qualification
SAL32649,270,36.611111111111114,1294.0,No qualification
SAL32650,275,40.88363636363636,1377.0,No qualification
SAL32651,2,30.5,1078.5,Bachelor
SAL32652,2,46.5,815.0,No qualification
SAL32653,5,25.4,918.0,Certificate III/IV
SAL32654,20,39.7,1319.5,Certificate III/IV
SAL32655,208,38.63942307692308,1258.5,Certificate III/IV
SAL32656,12,52.25,2546.0,No qualification
SAL32657,20,33.45,1375.0,No qualification
SAL32659,23,30.434782608695652,1942.0,No qualification
SAL32660,1,0.0,669.0,Certificate III/IV
SAL32661,3,48.0,2219.0,Bachelor
SAL32663,45,32.28888888888889,1410.0,No qualification
SAL32666,3,45.333333333333336,1687.0,Certificate III/IV
SAL32667,3,26.333333333333332,1079.0,Diploma
SAL32668,3,65.0,2215.0,Bachelor
SAL32669,1,49.0,1856.0,Certificate III/IV
SAL32671,3,40.0,1055.0,Diploma
SAL32672,94,36.776595744680854,1385.0,Year 12
SAL32673,7,47.285714285714285,1930.0,Bachelor
SAL32674,2,23.5,6189.5,Certificate III/IV
SAL32675,4,52.0,2367.5,Year 12
SAL32676,56,36.160714285714285,1373.5,Year 12
SAL32677,41,41.292682926829265,1442.0,No qualification
SAL32680,389,38.79948586118252,1303.0,No qualification
SAL32681,188,37.861702127659576,1348.0,Bachelor
SAL32682,6,48.5,2096.0,Bachelor
SAL32683,59,35.57627118644068,1234.0,No qualification
SAL32685,4,37.0,1289.5,Year 12
SAL32686,13,40.53846153846154,1229.0,No qualification
SAL32688,29,40.275862068965516,1181.0,No qualification
SAL32689,26,45.15384615384615,1704.5,No qualification
SAL32690,52,35.07692307692308,1351.5,No qualification
SAL32691,8,49.25,1071.0,Certificate III/IV
SAL32694,373,36.828418230563,1276.0,No qualification
SAL32695,732,37.040983606557376,1287.0,No qualification
SAL32696,5,19.0,2518.0,Year 12
SAL32697,156,36.55128205128205,1523.0,Certificate III/IV
SAL32698,86,38.348837209302324,1260.5,Certificate III/IV
SAL32699,49,34.10204081632653,1721.0,No qualification
SAL32700,99,32.35353535353536,1338.0,No qualification
SAL32701,13,24.153846153846153,1248.0,Postgraduate
SAL32702,1064,37.56578947368421,1321.0,No qualification
SAL32703,7,39.714285714285715,1197.0,Bachelor
SAL32704,3,46.0,1137.0,Certificate III/IV
SAL32705,136,36.75735294117647,1227.0,No qualification
SAL32706,10,42.2,1376.0,Year 12
SAL32708,5,58.6,1618.0,Postgraduate
SAL32712,33,42.63636363636363,1387.0,Bachelor
SAL32714,3,64.0,953.0,Year 12
SAL32715,3,40.666666666666664,441.0,Bachelor
SAL32716,1,3.0,812.0,No qualification
SAL32717,320,38.0125,1272.0,Certificate III/IV
SAL32718,4,53.75,786.5,Year 12
SAL32719,21,35.38095238095238,1842.0,Certificate III/IV
SAL32720,1,61.0,1505.0,Certificate III/IV
SAL32721,5,33.4,1397.0,No qualification
SAL32722,6,36.833333333333336,1752.0,Certificate III/IV
SAL32723,6,40.5,927.0,Bachelor
SAL32724,178,39.82022471910113,1299.0,Certificate III/IV
SAL32725,125,36.32,1101.0,No qualification
SAL32726,70,36.68571428571428,1598.5,No qualification
SAL32727,10,26.5,1547.0,Bachelor
SAL32729,31,36.61290322580645,1256.0,Year 12
SAL32730,14,41.785714285714285,1234.5,No qualification
SAL32731,152,37.953947368421055,1245.5,No qualification
SAL32732,302,37.34437086092715,1245.0,No qualification
SAL32733,4,51.5,1081.0,Certificate III/IV
SAL32735,184,39.96195652173913,1283.5,No qualification
SAL32736,52,36.01923076923077,1162.5,Certificate III/IV
SAL32738,25,36.88,1612.0,No qualification
SAL32740,6,26.666666666666668,936.5,Certificate III/IV
SAL32742,230,39.9,1298.0,No qualification
SAL32743,5,30.4,1434.0,No qualification
SAL32744,2,41.5,895.5,Bachelor
SAL32745,75,40.52,1226.0,Year 12
SAL32747,9,41.44444444444444,2135.0,Year 12
SAL32748,88,37.26136363636363,1280.5,Year 12
SAL32749,2,9.0,1943.0,Bachelor
SAL32750,2,45.5,785.0,Bachelor
SAL32751,350,39.42285714285714,1559.0,No qualification
SAL32752,4,40.0,2306.0,No qualification
SAL32753,9,27.444444444444443,723.0,Certificate III/IV
SAL32754,6,19.5,1077.0,Certificate III/IV
SAL32755,38,40.60526315789474,1739.5,No qualification
SAL32756,48,39.270833333333336,1148.5,No qualification
SAL32757,440,38.43409090909091,1320.5,No qualification
SAL32758,2,42.0,2093.5,Diploma
SAL32759,10,39.7,2450.0,Certificate III/IV
SAL32760,3,48.333333333333336,2007.0,Year 12
SAL32761,19,36.63157894736842,1184.0,No qualification
SAL32762,7,51.285714285714285,1376.0,Certificate III/IV
SAL32763,9,41.0,2089.0,Bachelor
SAL32764,2,66.0,957.5,No qualification
SAL32765,4,41.75,1019.5,Certificate III/IV
SAL32766,6,56.166666666666664,1070.5,Year 12
SAL32767,79,37.24050632911393,1404.0,Year 12
