Suburb_Name,SAL_CODE_2021,Value_Score,Undervalued_Score,Quality_Index,Price_Index,Education_Index,Employment_Index,Demographics_Index,Density_Index,Tertiary_Pct,Median_tot_prsnl_inc_weekly,Median_age_persons,Average_household_size,Density_per_sqkm,Total_Population,Median_mortgage_repay_monthly,Median_rent_weekly,Mortgage_to_Income_Ratio,Median_tot_hhd_inc_weekly
Telopea,SAL13797,8999.578251481973,17.15652768284347,3488.674513850288,37.76486671223513,80.7928913192071,3168.147641831852,10000.0,93.28235936646641,52.20233998623538,699,40,2.5,3656.471873293282,5356,2300,370,0.7593265103994717,1465
Temora,SAL13799,3308.5444467105654,55.70745044429255,3104.7399179767604,92.84005468215994,23.444976076555022,2344.497607655502,9571.428571428572,10.0,20.481927710843372,645,48,2.3,15.783651946661585,4706,1183,240,0.4232558139534884,1165
Tempe,SAL13800,28116.760134890017,67.12235133287766,5076.199490381751,17.053998632946005,86.39781271360218,8458.646616541353,10000.0,84.57441070176385,58.36820083682008,1067,39,2.7,1914.8821403527697,3550,3000,600,0.648835700382092,2452
Tenambit,SAL13802,4317.092744700551,32.74094326725906,3127.5463145955023,71.44565960355433,25.01708817498291,2204.3745727956248,9785.714285714286,82.00163250498821,21.166306695464364,638,41,2.4,1400.326500997642,3088,1625,345,0.5877742946708464,1251
Tennyson Point,SAL13805,104387.01214402811,56.185919343814085,5200.08574508324,3.981544771018463,83.6637047163363,8872.180451127819,10000.0,88.88332219995547,55.11049723756906,1142,42,3.1,2776.6644399910933,1247,4000,700,0.8082985315910008,3232
Tenterfield,SAL13807,2597.6495891511186,16.336295283663706,2299.1418318523583,87.50854408749146,26.657552973342447,608.339029391661,8428.57142857143,10.0,21.938232161874335,517,55,2.1,6.072062406528385,4067,1192,250,0.5320636809998511,933
Teralba,SAL13808,7931.721273721483,65.55023923444976,4220.022696540895,52.20437457279563,37.11551606288449,5669.8564593301435,10000.0,52.87402615323805,26.38266068759342,843,37,2.6,186.22078459714143,2654,2167,363,0.5932110594032303,2060
Terranora,SAL13817,10349.97789963531,46.479835953520166,4162.488035944924,39.21736158578264,55.70745044429255,5457.963089542037,10000.0,55.912492993504564,35.701805474665115,831,42,3.0,277.37478980513697,3365,2167,540,0.6017772840877534,2120
Terrey Hills,SAL13819,36835.30580486912,47.02665755297335,4812.257005115949,12.064251537935746,70.33492822966507,7607.655502392345,10000.0,59.0658395289735,43.80022962112514,973,47,3.0,371.97518586920495,3142,3033,600,0.7193454027986402,2778
The Entrance,SAL13834,4298.488674600638,10.184552289815448,2666.0031808333065,61.02187286397813,29.254955570745047,1551.6062884483936,8714.285714285716,87.82252704090882,22.973621103117505,599,50,1.9,2564.5054081817634,4244,1733,360,0.6676512135610634,971
The Entrance North,SAL13835,7669.586165261254,14.832535885167463,3319.756518853394,42.28468899521531,26.999316473000682,3021.189336978811,9571.428571428572,82.95186640471513,22.074788902291917,688,46,2.3,1590.3732809430255,1619,2167,380,0.7268559928443649,1331
The Hill,SAL13842,8051.468749731055,96.99248120300751,4891.858880561134,59.75734791524265,91.72932330827066,8885.85099111415,8738.095238095239,93.73984473731721,65.05858028945555,1147,34,2.0,3747.9689474634415,2076,2167,390,0.43598685534169407,1849
The Junction,SAL13843,11616.516436755668,77.23855092276145,4741.333191989004,39.81544771018456,86.60287081339713,7518.796992481202,9785.714285714286,88.56441048034935,58.87096774193549,968,43,2.4,2712.882096069869,994,2383,470,0.5681023521932612,1916
The Oaks,SAL13847,10466.870515264913,68.69446343130554,4521.609364319891,42.19924812030075,31.715652768284347,6701.9822282980185,10000.0,10.0,23.894436519258203,910,37,3.1,76.62579272491803,2982,2383,400,0.6043110735418428,2265
The Ponds,SAL13851,22666.390381522713,82.98017771701981,5285.157724435298,22.31715652768284,92.00273410799727,9145.59125085441,10000.0,92.53019297717798,65.74292452830188,1207,35,3.5,3506.038595435595,16315,3000,643,0.5735772098655281,3285
The Rock,SAL13854,3478.6166953929987,54.88721804511278,3159.1213260423788,89.81544771018456,28.708133971291865,2163.362952836637,10000.0,10.0,22.743055555555554,636,42,2.6,4.700960294160758,1347,1300,245,0.4716981132075472,1358
The Rocks (Sydney - NSW),SAL13856,25225.158021434578,72.65892002734108,5114.517172862706,19.275461380724536,98.4278879015721,10000.0,8285.714285714286,90.40156709108717,73.08488612836439,1911,43,1.7,3080.313418217434,629,4333,850,0.5232459847844463,4374
Theresa Park,SAL13861,31515.307647796322,31.44224196855776,4467.28947368421,13.174982911825012,35.20164046479836,6517.42993848257,10000.0,10.0,25.454545454545453,900,40,3.4,35.60936526306419,600,2909,610,0.7458974358974358,2522
Thirlmere,SAL13863,10493.681411713147,30.758714969241286,3905.5789453758493,36.21838687628161,21.667805878332196,4637.730690362269,10000.0,51.729310024460304,19.73898858075041,782,38,2.7,151.87930073380915,4986,2300,420,0.6787330316742082,1708
Thirroul,SAL13864,17020.420248046095,66.64388243335611,4825.2251537787815,27.349624060150376,81.81818181818183,7628.161312371839,10000.0,81.54203681183915,53.192060085836914,974,43,2.7,1308.4073623678298,6348,2600,540,0.6160164271047227,2281
Thornleigh,SAL13866,20299.538998528613,68.76281613123719,4963.951862213673,23.45352016404648,90.63568010936433,8079.28913192071,10000.0,86.49612403100775,63.59356610435465,1025,40,2.9,2299.22480620155,8898,2800,530,0.6303939962476547,2681
Thornton (NSW),SAL13867,6077.080401296005,87.14969241285031,4284.715529281501,69.50615174299385,34.381408065618594,6356.801093643199,9428.57142857143,68.1194775066576,25.055611729019212,887,32,2.8,643.5843251997279,10690,1800,400,0.46830283583383925,2051
Thrumster,SAL13869,8118.743633181114,67.053998632946,4263.339295905371,51.5123034859877,46.001367053998635,6281.613123718387,9428.57142857143,52.74727687198299,30.431034482758623,882,32,2.9,182.41830615948965,2382,2080,460,0.54421768707483,1988
Thurgoona,SAL13873,5495.629675611954,97.676008202324,4464.983117787175,80.24606971975393,53.383458646616546,6626.794258373205,9809.52380952381,56.99233533517226,34.40658929239985,906,34,2.8,309.7700600551676,11028,1625,360,0.4139072847682119,1953
Tighes Hill,SAL13880,6402.336409801373,94.60013670539986,4511.852939294098,69.47197539302803,81.54477101845524,6760.082023239918,9785.714285714286,86.2421972534332,52.77516462841017,914,36,2.4,2248.4394506866415,1801,1810,400,0.4569937720922404,2084
Tingha,SAL13891,2551.7121444974696,30.348598769651403,2479.774094326726,96.18079289131921,0.2050580997949419,105.94668489405332,9785.714285714286,10.0,2.6923076923076925,456,47,2.4,2.859759817123163,774,867,180,0.43876518218623484,897
Tingira Heights,SAL13892,6291.539140752722,76.34996582365004,4135.966661869196,64.73855092276145,33.56117566643883,5379.357484620643,10000.0,80.60709188714458,24.58045409674235,826,40,2.7,1121.4183774289163,2043,1887,400,0.5271931458372137,1947
Tinonee,SAL13893,4099.054270890525,50.03417634996582,3291.4453178400545,79.29767600820233,35.74846206425154,2597.402597402597,10000.0,10.0,25.675675675675674,662,46,2.5,72.93114014064425,1202,1509,350,0.5260283523123402,1294
Tintenbar,SAL13895,8425.486962566369,39.849624060150376,3893.865003417635,45.215311004784695,61.58578263841422,4579.630895420369,10000.0,10.0,39.29618768328446,779,46,2.9,62.63301915475828,618,2000,555,0.5924755603831342,1896
Tocumwal,SAL13903,2689.7668052436375,16.404647983595353,2337.238209159262,85.89371155160629,13.807245386192754,1045.7963089542038,8071.4285714285725,10.0,16.469719350073856,562,59,2.2,7.366505257321912,2862,1300,250,0.5338078291814946,1067
Tolland,SAL13905,3564.8774043294657,63.63636363636363,3275.8372418540307,90.89200273410799,27.204374572795626,2676.0082023239916,9809.52380952381,83.2834426936156,22.253521126760564,666,34,2.5,1656.688538723119,3459,1300,220,0.45045045045045046,1207
Tomakin,SAL13908,3824.3999363762114,40.73820915926179,3093.123955377193,79.87867395762132,34.859876965140124,2925.4955570745046,8785.714285714286,57.258358244854485,25.341426403641883,685,54,2.2,317.75074734563447,1233,1517,350,0.5110612015721504,1260
Tomerong,SAL13912,5895.120318408375,60.902255639097746,3852.1971975393026,64.34552289815448,25.222146274777852,4477.101845522898,10000.0,10.0,21.242774566473987,772,42,2.8,21.34189392328,1194,1959,300,0.5855918692706257,1868
Toongabbie (NSW),SAL13925,8854.296175239328,59.19343814080656,4239.561683004802,46.881408065618594,82.63841421736159,5669.8564593301435,10000.0,92.08813960366756,54.25297997916908,843,35,2.9,3417.627920733511,16177,2167,420,0.5932110594032303,2106
Toormina,SAL13930,3793.744390973143,23.513328776486674,2846.6178222233234,74.03451811346548,26.520847573479152,1445.6596035543405,9571.428571428572,80.71029351889551,21.86749055956059,590,45,2.3,1142.058703779102,6171,1517,335,0.5933507170795307,1059
Toowoon Bay,SAL13934,5813.654142172313,5.194805194805195,2710.641079972659,45.625427204374574,36.63704716336295,2470.9501025290497,7785.714285714286,79.57575757575756,26.148409893992934,654,58,2.0,987.2727272727271,543,2080,380,0.7339449541284404,1168
Toronto,SAL13936,3961.516817345516,16.74641148325359,2755.542282184086,68.55775803144225,34.31305536568694,1319.207108680793,9357.142857142859,68.00345789618453,25.05161734342739,581,50,2.2,640.1037368855357,5973,1616,320,0.6418641599364492,1170
Toukley,SAL13943,4484.668732431303,13.533834586466165,2812.895809255596,61.72248803827751,18.113465481886536,1698.5645933014353,9142.857142857143,81.18737270875764,18.36251774727875,606,47,2.1,1237.4745417515276,4557,1742,340,0.6633663366336634,1044
Townsend,SAL13946,3694.659536033368,24.33356117566644,2828.460118697917,75.55536568694464,11.209842788790157,1233.7662337662337,9785.714285714286,56.924828685588885,15.714285714285714,575,42,2.4,307.7448605676666,991,1419,365,0.5694983277591974,1044
Towradgi,SAL13947,8621.320627217316,20.50580997949419,3554.9246582173487,40.23410799726589,53.041695146958304,3598.76965140123,9785.714285714286,86.35121882880358,34.14925373134328,725,42,2.4,2270.2437657607175,3241,2300,350,0.7320954907161804,1572
Trangie,SAL13950,3409.5192311029814,75.87149692412851,3357.0946684894056,97.4624060150376,11.073137388926863,3376.6233766233768,9357.142857142859,10.0,15.61771561771562,711,45,2.2,1.0438023433313968,1073,1005,180,0.32619279454722494,1220
Tregear,SAL13952,3665.4684612628344,8.407382091592618,2460.361145797956,66.1226930963773,3.2125768967874233,615.1742993848256,9047.619047619048,86.26880672473655,11.729452054794521,518,30,2.8,2253.7613449473106,3700,1603,300,0.7141372141372142,1103
Trundle,SAL13958,2714.5732052392214,45.11278195488722,2721.308612440191,99.24812030075188,14.42241968557758,1551.6062884483936,9000.0,10.0,16.796875,599,51,2.1,0.6461534191185421,568,725,170,0.2793116733016566,1114
Tuggerah,SAL13968,5286.844269110665,74.7095010252905,3911.3974709501026,72.9835953520164,48.25700615174299,4651.401230348599,10000.0,10.0,31.556503198294244,783,35,2.5,99.17124998659848,925,1625,418,0.4789272030651341,1569
Tuggerawong,SAL13969,5616.859447816257,44.3609022556391,3562.866474279375,62.431647300068356,19.207108680792892,3485.9876965140124,10000.0,75.38688480622234,18.856259659969087,717,43,2.5,861.6065441866702,1285,1885,350,0.606694560669456,1477
Tullimbar,SAL13976,12026.019454620657,74.23103212576898,4712.218579944336,38.18352699931647,41.763499658236505,7778.537252221463,9428.57142857143,59.90331491712707,28.40670859538784,988,32,2.9,397.0994475138121,1840,2383,520,0.5566023045780131,2217
Tumbarumba,SAL13979,3412.611030927095,66.37047163362952,3248.465140123035,94.19002050580998,20.642515379357484,2826.384142173616,9571.428571428572,10.0,19.22141119221411,677,47,2.3,8.265161932433704,1915,1165,220,0.3971139643222361,1252
Tumbi Umbi,SAL13980,8111.78068510006,29.32330827067669,3678.8838301212,44.352358168147646,37.52563226247437,3861.9275461380726,10000.0,60.31917734023969,26.482655725475567,739,45,2.7,409.5753202071906,5369,2146,410,0.6701363589049651,1657
Tumut,SAL13984,3460.446196067673,55.09227614490773,3155.0375748535525,90.1742993848257,25.495557074504443,2488.038277511962,9571.428571428572,54.13521080313107,21.40597539543058,655,42,2.3,224.0563240939322,6613,1300,245,0.4580152671755725,1242
Tuncurry,SAL13987,2474.3199402069167,4.169514695830485,1910.0802830286314,76.19617224880383,7.928913192071087,495.5570745044429,7000.0,60.22991146451561,14.299802761341224,499,62,1.9,406.8973439354682,6376,1322,310,0.6113765993525512,854
Tura Beach,SAL13991,4234.404331145175,17.771701982228297,2846.5877181838246,66.22522214627477,52.15311004784689,2559.808612440191,8214.285714285716,62.85181910656057,33.74870197300104,659,58,2.2,485.55457319681716,3405,1625,420,0.5690440060698028,1280
Tuross Head,SAL13997,2757.668924087585,8.680792891319207,2188.8973523180643,78.37491455912509,46.206425153793575,1390.9774436090224,7000.0,51.61461126146302,30.45977011494253,586,62,1.9,148.43833784389057,2353,1430,330,0.5631399317406143,1043
Turramurra,SAL13998,43674.20704126175,66.23376623376623,5205.678895321413,10.919343814080662,97.06083390293917,8879.015721120983,10000.0,85.70619209491434,71.45961145194273,1144,43,2.8,2141.23841898287,12850,3484,590,0.7027972027972028,3046
Turrella,SAL14000,15085.97013295208,28.092959671907042,4073.1603775575772,25.999658236500338,80.86124401913875,5591.25085440875,9428.57142857143,95.89260590901985,52.26960110041266,840,32,3.0,4178.521181803971,2673,2500,520,0.6868131868131868,2137
Turvey Park,SAL14001,5275.4720619054115,99.11141490088859,4550.247905315927,85.2529049897471,69.03622693096378,6725.905673274095,10000.0,78.43556836272757,43.14363143631436,912,35,2.5,953.0670508818272,3572,1517,338,0.38385627530364375,1785
Tyalgum,SAL14012,4276.658606918831,21.667805878332196,2949.9005468215996,67.97676008202325,35.338345864661655,1459.33014354067,10000.0,10.0,25.563909774436087,591,46,2.5,16.90033022142352,521,1547,390,0.6040609137055838,1237
Uki,SAL14018,5461.522586830829,21.5311004784689,3192.750854408749,57.458988380041006,48.53041695146958,2255.6390977443607,10000.0,10.0,31.67082294264339,640,48,2.5,41.93038943231762,685,1775,400,0.6400240384615384,1283
Ulmarra,SAL14022,2860.2918170764506,27.8879015721121,2580.724196855776,89.2259056732741,1.77717019822283,440.87491455912516,9785.714285714286,10.0,9.090909090909092,496,49,2.4,12.414248042974181,749,1105,260,0.5141129032258064,984
Ultimo,SAL14024,13433.027264782468,7.86056049213944,3422.575583105939,24.478810663021193,90.97744360902256,4477.101845522898,8190.476190476191,30.21832498210451,64.4335716974031,772,30,2.1,13260.558339298497,7410,2500,500,0.7473096851335193,1805
Unanderra,SAL14026,5002.606372048667,9.501025290498974,2787.2689897799246,54.716336295283654,32.467532467532465,1066.3021189336978,9785.714285714286,74.73015287322745,24.056603773584907,563,42,2.4,841.9045861968236,5476,1950,285,0.7992895204262878,1211
Upper Lansdowne,SAL14051,3593.0577838562904,24.538619275461382,2801.3325358851675,76.96514012303486,23.991797676008204,1630.211893369788,9214.285714285716,10.0,20.735785953177256,602,54,2.4,6.31197997219413,533,1517,300,0.5815231280347559,1143
Upper Orara,SAL14059,5226.236193803891,32.80929596719071,3332.9490772385507,62.77341079972659,30.553656869446343,2740.9432672590565,10000.0,10.0,23.387096774193548,670,45,2.9,7.84326556133879,863,1800,350,0.6199770378874856,1739
Uralla (NSW),SAL14069,3294.359800542751,49.21394395078605,3012.0536568694465,90.43062200956939,39.166097060833906,2019.8222829801775,9571.428571428572,10.0,27.23146747352496,628,46,2.3,14.096821600795375,2728,1267,250,0.4655805977462028,1150
Uranquinty,SAL14073,4341.158801646262,93.71155160628845,3976.195830485304,90.59295967190704,18.181818181818183,4897.47095010253,10000.0,10.0,18.36283185840708,796,39,2.7,6.873116973653303,910,1300,300,0.37688442211055273,1580
Urunga,SAL14079,3857.0903446323114,11.483253588516746,2607.1083390293916,66.59261790840738,37.32057416267943,1445.6596035543405,8642.857142857143,10.0,26.431980906921243,590,55,2.2,65.65670100330036,3185,1647,340,0.6441981747066493,1071
Vacy,SAL14081,7147.496525537301,52.28981544771018,3937.1322624743675,54.084073820915926,21.257689678742313,4764.183185235816,10000.0,10.0,19.571045576407506,789,42,2.8,10.985837589899752,719,2167,265,0.6338110558642878,1803
Valentine,SAL14083,8764.27826645245,77.99043062200957,4508.720951250928,50.44429254955571,62.67942583732058,6592.617908407382,10000.0,80.87833985011405,39.71631205673759,904,46,2.7,1175.6679700228087,5773,2096,490,0.5350578624914908,2159
Valla,SAL14085,5631.754415204511,29.460013670539986,3349.0461380724537,58.4671907040328,32.946001367054,2792.207792207792,10000.0,10.0,24.25249169435216,674,48,2.7,13.038456008844337,1052,1950,310,0.6676557863501484,1617
Valla Beach,SAL14086,3950.887896018926,10.252904989747096,2591.8553743292164,64.60184552289815,57.41626794258373,1527.6828434723172,8428.57142857143,61.21855841259364,36.705882352941174,597,55,2.1,436.5567523778091,1455,1600,400,0.6184770003865481,1084
Valley Heights,SAL14087,7931.136074850869,85.57758031442242,4547.013013302488,56.331168831168824,65.07177033492823,6725.905673274095,10000.0,64.7985347985348,41.01449275362319,912,44,2.6,543.9560439560439,1188,2123,400,0.5371963562753036,2144
Vaucluse,SAL14089,66144.86064629654,73.34244702665755,5414.338883593471,7.18557758031443,93.09637730690362,9576.213260423789,10000.0,90.3066151617576,67.07490237841675,1393,43,2.7,3061.323032351521,9510,4200,700,0.6957866254348667,3418
